Title,Price,Marque,Modele,Kilometrage,Mise_en_circulation,Energie,Boite_vitesse,Puissance_fiscale,Puissance_ch,Transmission,Carrosserie,Etat_general,Proprietaires,Gouvernorat,Couleur_exterieure,Couleur_interieure,Sellerie,Nombre_places,Nombre_portes,Cylindree,Equipements,Date_annonce,URL
C3 pluriel,0 DT,Citroen,C3,230,01.2009,Essence,Automatique,7,,,,Occasion,,Ariana,gris,,,,,>4.0,<p>Voiture&nbsp;zero&nbsp;masrouf&nbsp;kol&nbsp;chay&nbsp;fiha&nbsp;ye5dem&nbsp;</p><p>7&nbsp;chevaux&nbsp;et&nbsp;4&nbsp;cylinder&nbsp;</p><p>Consommation&nbsp;faible&nbsp;essence&nbsp;</p><p>Les&nbsp;intéressés&nbsp;contactez&nbsp;moi&nbsp;sur&nbsp;mon&nbsp;numéro&nbsp;54702825&nbsp;</p>,2025-08-04,https://www.cava.tn/voitures/c3-pluriel-955776
captur,36500 DT,Renault,Captur,183000,01.2015,Essence,Manuelle,6,,,,Occasion,,Tunis,marron,,,,,3.0,"<p>Première&nbsp;circulation&nbsp;:&nbsp;2015</p><p>Kilométrage&nbsp;:&nbsp;183000</p><p>Motorisation&nbsp;:&nbsp;Essence,&nbsp;6&nbsp;CV&nbsp;(TCE)</p><p>Immatriculation&nbsp;:&nbsp;181</p><p></p><p></p><p>Jantes&nbsp;alliage&nbsp;17&nbsp;pouces</p><p>Feux&nbsp;LED</p><p>Antibrouillards</p><p>Capteur&nbsp;de&nbsp;lumière</p><p>Capteur&nbsp;de&nbsp;pluie</p><p>ABS,&nbsp;airbags</p><p>Climatisation&nbsp;automatique</p><p>Régulateur&nbsp;et&nbsp;limiteur&nbsp;de&nbsp;vitesse</p><p>Volant&nbsp;cuir&nbsp;multifonction</p><p>Clé&nbsp;main&nbsp;libre&nbsp;+&nbsp;double&nbsp;clé</p><p>Rétroviseurs&nbsp;rabattables</p><p>Écran&nbsp;tactile&nbsp;+&nbsp;GPS&nbsp;Tunisie</p><p>Poste&nbsp;radio&nbsp;tactile&nbsp;+&nbsp;USB</p><p>Caméra&nbsp;et&nbsp;radar&nbsp;de&nbsp;recul</p>",2025-08-04,https://www.cava.tn/voitures/captur-955774
Car,1111111 DT,Audi,Audi A3,85,01.2020,Essence,Automatique,6,,,,Neuf,,Sousse,blanc,,,,,1.0,<p>Audi&nbsp;</p>,2025-08-04,https://www.cava.tn/voitures/car-955773
Ford fiesta titanium,0 DT,Ford,Fiesta,190,01.2010,Essence,Manuelle,5,,,,Neuf,,Ariana,gris,,,,,1.2,"<div style=""-webkit-tap-highlight-color: rgba(26, 26, 26, 0.3); caret-color: rgb(69, 69, 69); color: rgb(69, 69, 69); font-family: UICTFontTextStyleBody; font-size: 17px;"">A vendre Ford fiesta titanium Contact : 53.335.179&nbsp;&nbsp;</div><div style=""-webkit-tap-highlight-color: rgba(26, 26, 26, 0.3); caret-color: rgb(69, 69, 69); color: rgb(69, 69, 69); font-family: UICTFontTextStyleBody; font-size: 17px;"">état impeccable&nbsp;</div><div style=""-webkit-tap-highlight-color: rgba(26, 26, 26, 0.3); caret-color: rgb(69, 69, 69); color: rgb(69, 69, 69); font-family: UICTFontTextStyleBody; font-size: 17px;"">Zéro dépense ( Entretient complet effectué )&nbsp;</div><div style=""-webkit-tap-highlight-color: rgba(26, 26, 26, 0.3); caret-color: rgb(69, 69, 69); color: rgb(69, 69, 69); font-family: UICTFontTextStyleBody; font-size: 17px;"">Climatisation en marche ✅</div><div style=""-webkit-tap-highlight-color: rgba(26, 26, 26, 0.3); caret-color: rgb(69, 69, 69); color: rgb(69, 69, 69); font-family: UICTFontTextStyleBody; font-size: 17px;"">PMC : / &nbsp;5 cv essence 4 cylinder&nbsp;</div><div style=""-webkit-tap-highlight-color: rgba(26, 26, 26, 0.3); caret-color: rgb(69, 69, 69); color: rgb(69, 69, 69); font-family: UICTFontTextStyleBody; font-size: 17px;"">Voiture intacte .</div><div style=""-webkit-tap-highlight-color: rgba(26, 26, 26, 0.3); caret-color: rgb(69, 69, 69); color: rgb(69, 69, 69); font-family: UICTFontTextStyleBody; font-size: 17px;"">Visible la soukra .</div>",2025-08-04,https://www.cava.tn/voitures/ford-fiesta-titanium-955769
Ssangyong corando,34900 DT,Ssangyong,Korando,240000,01.2013,Diesel,Automatique,11,,,,Occasion,,Bizerte,blanc,,,,,2.5,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳 🇹🇳</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;🔥 Ssangyong corando 4*4</div><div><br></div><div>💣Voiture en excellent état&nbsp;</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; 💶 Prix 34.900</div><div><br></div><div>⛔ Puissance fiscale : 11 cv gazoil</div><div>⛔️&nbsp;</div><div>⛔ Date de mise en circulation : 2012</div><div>⛔ Boite : auto&nbsp;</div><div><br></div><div>Options :</div><div>➡️ Climatiseur</div><div>➡️ toit ouvrant</div><div>➡️ radar de recule&nbsp;</div><div>➡️ sonorisation</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️ &nbsp;jantes aluminium&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️rétroviseur rabattable&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077</div><div>&nbsp; &nbsp; &nbsp; 99626002</div>",2025-08-04,https://www.cava.tn/voitures/ssangyong-corando-955768
Volkswagen Golf 7,57900 DT,Volkswagen,Golf,150000,01.2020,Essence,Automatique,5,,,,Occasion,,Bizerte,gris,,,,,1.2,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳 🇹🇳</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>🇩🇪 Volkswagen Golf 7</div><div><br></div><div>💣Voiture en excellent état&nbsp;</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; 💶 Prix 57.900</div><div><br></div><div>⛔ Puissance fiscale : 5 cv essence</div><div>⛔️ 4 cylinder &nbsp;1.2</div><div>⛔ Date de mise en circulation : 2020</div><div>⛔ Boite : auto&nbsp;</div><div><br></div><div>Options :</div><div><br></div><div>➡️ Climatiseur bi-zon</div><div>➡️ écran tactile&nbsp;</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ phares avant et feux arrière led</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️ &nbsp;jantes aluminium&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️rétroviseur rabattable&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077.</div><div>&nbsp; &nbsp; &nbsp; &nbsp;99626002</div>",2025-08-04,https://www.cava.tn/voitures/volkswagen-golf-7-955766
Fiat tipo,38900 DT,Fiat,Autres,100000,01.2020,Essence,Manuelle,6,,,,Occasion,,Bizerte,gris,,,,,1.4,"<div>🇹🇳🇹🇳Hamdoun auto 🇹🇳🇹🇳</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;🇮🇹 Fiat Tipo</div><div><br></div><div>✅ Voiture en excellent état première main</div><div>✅ prix 38.900</div><div>⛔ Puissance fiscale : essence 5</div><div>⛔ Date de mise en circulation : 2020</div><div>⛔ Boite : manuelle 6 rapport&nbsp;</div><div>⛔️klm 100.000</div><div>Options :</div><div><br></div><div>➡️ jante 16&nbsp;</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ Commande online system&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077</div><div>&nbsp; &nbsp; &nbsp; 99626002</div>",2025-08-04,https://www.cava.tn/voitures/fiat-tipo-955765
Hyundai grand i 10,43900 DT,Hyundai,I10,75000,01.2023,Essence,Manuelle,5,,,,Occasion,,Bizerte,blanc,,,,,1.2,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳 🇹🇳</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>✅ Hyundai Grand i 10</div><div><br></div><div>💣Voiture en excellent état&nbsp;</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; 💶 Prix 43.900</div><div><br></div><div>⛔ Puissance fiscale : 5cv essence</div><div>⛔️ 4 cylinder &nbsp;1.2</div><div>⛔ Date de mise en circulation : 2023</div><div>⛔ Boite : manuelle&nbsp;</div><div><br></div><div>Options :</div><div><br></div><div>➡️ Climatiseur bi-zon</div><div>➡️ radar de recule&nbsp;</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ phares avant et feux arrière led</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️ &nbsp;jantes aluminium&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️rétroviseur rabattable&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077.</div><div>&nbsp; &nbsp; &nbsp; &nbsp;99626002</div>",2025-08-04,https://www.cava.tn/voitures/hyundai-grand-i-10-955764
Suzuki dizire,39900 DT,Suzuki,Autres,79000,01.2021,Essence,Manuelle,5,,,,Occasion,,Bizerte,gris,,,,,1.2,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳 🇹🇳</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>✅ Suzuki &nbsp;dizire</div><div><br></div><div>💣Voiture en excellent état&nbsp;</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; 💶 39.900</div><div><br></div><div>⛔ Puissance fiscale : 5 cv essence</div><div>⛔️ 4 cylinder 1.2</div><div>⛔ Date de mise en circulation : 2022</div><div>⛔ Boite : manuelle&nbsp;</div><div><br></div><div>Options :</div><div><br></div><div>➡️ Climatiseur bi-zon</div><div>➡️clé intelligente&nbsp;</div><div>➡️ jante aluminium&nbsp;</div><div>➡️ sonorisation</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️radare de recule</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077</div><div>&nbsp; &nbsp; &nbsp; 99626002</div>",2025-08-04,https://www.cava.tn/voitures/suzuki-dizire-955763
Renault clio,39900 DT,Renault,Clio,100000,01.2021,Essence,Manuelle,5,,,,Occasion,,Bizerte,gris,,,,,1.0,"<div>🇹🇳🇹🇳Hamdoun Auto🇹🇳🇹🇳</div><div><br></div><div>🛎 PRIX : 39.900</div><div><br></div><div>🇫🇷 Renault Clio 4✔</div><div><br></div><div>✅ Voiture en excellent état</div><div><br></div><div>⛔ Puissance fiscale : essence 5cv</div><div>⛔ Date de mise en circulation : 2022</div><div>⛔ Boite : manuelle&nbsp;</div><div><br></div><div>Options :</div><div><br></div><div>➡️ jante 15</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ Bluetooth , Aux , USB</div><div>➡️ Commande online system&nbsp;</div><div>➡️ rétroviseur électrique &nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡ Climatisation automatique&nbsp;</div><div>➡️ volant multifonctions&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div><br></div><div>☎ 22045077&nbsp;</div><div>&nbsp; &nbsp; &nbsp; 99626002</div>",2025-08-04,https://www.cava.tn/voitures/renault-clio-955762
Hyundai grand i 10 sedan,41900 DT,Hyundai,I10,72000,01.2022,Essence,Manuelle,5,,,,Occasion,,Bizerte,gris,,,,,1.2,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳 🇹🇳</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>✅ Hyundai Grand i 10</div><div><br></div><div>💣Voiture en excellent état&nbsp;</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; 💶 Prix 41.900</div><div><br></div><div>⛔ Puissance fiscale : 5cv essence</div><div>⛔️ 4 cylinder &nbsp;1.2</div><div>⛔ Date de mise en circulation : 2022</div><div>⛔ Boite : manuelle&nbsp;</div><div><br></div><div>Options :</div><div>➡️ clé intelligente&nbsp;</div><div>➡️ Climatiseur bi-zon</div><div>➡️ écran tactile&nbsp;</div><div>➡️ radar de recule&nbsp;</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ phares avant et feux arrière led</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️ &nbsp;jantes aluminium&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️rétroviseur rabattable&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077.</div><div>&nbsp; &nbsp; &nbsp; &nbsp;99626002</div>",2025-08-04,https://www.cava.tn/voitures/hyundai-grand-i-10-sedan-955761
Volkswagen Polo 9,42900 DT,Volkswagen,Polo,149000,01.2022,Essence,Manuelle,4,,,,Occasion,,Bizerte,noir,,,,,1.0,"<div>🇹🇳🇹🇳Hamdoun auto🇹🇳🇹🇳</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;🇩🇪Volkswagen &nbsp;Polo 8</div><div><br></div><div>✅ Voiture en excellent état&nbsp;</div><div>✅ prix 42.900</div><div>⛔ Puissance fiscale : essence 4</div><div>⛔ Date de mise en circulation : 2022</div><div>⛔ Boite : manuelle 5rapport&nbsp;</div><div>⛔️klm 149.000</div><div>Options :</div><div><br></div><div>➡️ écran &nbsp;tactile&nbsp;</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ Commande online system&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077</div><div>&nbsp; &nbsp; &nbsp; 99626002</div>",2025-08-04,https://www.cava.tn/voitures/volkswagen-polo-9-955760
Nissan navara,59900 DT,Nissan,Navara,230000,01.2014,Diesel,Manuelle,10,,,,Occasion,,Bizerte,noir,,,,,2.5,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳🇹🇳</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ❤️‍🔥 nissan navara LE</div><div><br></div><div>✅ Voiture en excellent état préparer off road</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>💶prix 59.900</div><div><br></div><div>⛔ Puissance fiscale : 10cv 4*4</div><div>⛔ Date de mise en circulation : 2014</div><div>⛔ Boite : manuel&nbsp;</div><div><br></div><div>Options :</div><div><br></div><div>➡️parachoques im tunig</div><div>➡️ suspensions +5 cm kit OME</div><div>➡️ élargisseur +5</div><div>➡️ Barre led</div><div>➡️ marche pied</div><div>➡️coffre cabine</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️ &nbsp;écran tactile&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️radars de recul&nbsp;</div><div>➡️caméra de recul&nbsp;</div><div>➡️rétroviseur rabattable&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077.</div><div>&nbsp; &nbsp; &nbsp; &nbsp;99626002</div>",2025-08-04,https://www.cava.tn/voitures/nissan-navara-955758
Kia rio,49900 DT,Kia,Rio,70000,01.2022,Essence,Manuelle,5,,,,Occasion,,Bizerte,noir,,,,,1.2,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳 🇹🇳</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>✅ kia Rio&nbsp;</div><div><br></div><div>💣Voiture en excellent état&nbsp;</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; 💶 Prix 49.900</div><div><br></div><div>⛔ Puissance fiscale : 5 cv essence</div><div>⛔️ 4 cylinder &nbsp;1.2</div><div>⛔ Date de mise en circulation : 2022</div><div>⛔ Boite : manuelle&nbsp;</div><div><br></div><div>Options :</div><div><br></div><div>➡️ Climatiseur bi-zon</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ phares avant et feux arrière led</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️ &nbsp;jantes aluminium&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️rétroviseur rabattable&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077</div><div>&nbsp; &nbsp; &nbsp; 99626002</div>",2025-08-04,https://www.cava.tn/voitures/kia-rio-955757
Hyundai i 20,49900 DT,Hyundai,I20,100000,01.2022,Essence,Manuelle,5,,,,Occasion,,Bizerte,noir,,,,,1.2,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳 🇹🇳</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>✅ Hyundai i 20&nbsp;</div><div><br></div><div>💣Voiture en excellent état&nbsp;</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; 💶 Prix 49.900</div><div><br></div><div>⛔ Puissance fiscale : 5 cv essence</div><div>⛔️ 4 cylinder &nbsp;1.2</div><div>⛔ Date de mise en circulation : 2022</div><div>⛔ Boite : manuelle&nbsp;</div><div><br></div><div>Options :</div><div>➡️ Climatiseur bi-zon</div><div>➡️ radar de recule&nbsp;</div><div>➡️ sonorisation</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️ &nbsp;jantes aluminium&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️rétroviseur rabattable&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077.</div><div>&nbsp; &nbsp; &nbsp; &nbsp;99626002</div>",2025-08-04,https://www.cava.tn/voitures/hyundai-i-20-955753
Renault captur,65 DT,Renault,Captur,85530,01.2020,Essence,Manuelle,5,,,,Occasion,,Sidi Bouzid,gris,,,,,1.0,"<p>Véhicule&nbsp;importé,&nbsp;dédouané&nbsp;en&nbsp;très&nbsp;bon&nbsp;état.&nbsp;Toutes&nbsp;les&nbsp;options,&nbsp;toit&nbsp;ouvrant&nbsp;et&nbsp;version&nbsp;intense.&nbsp;</p>",2025-08-04,https://www.cava.tn/voitures/renault-captur-955746
206 plus,26500 DT,Peugeot,206,196000,01.2012,Essence,Manuelle,5,,,,Occasion,,Sfax,gris,,,,,1.4,"À vendre : Peugeot 206+ Série 156 – 1.4 essence / 5 CV<div>195.000 km – Vitres électriques – Climatisation</div><div>Très bon état, bien entretenue</div><div>Vidange récente, batterie neuve (2 jours)</div><div>Aucun frais à prévoir</div><div>📞 26750440</div>",2025-08-03,https://www.cava.tn/voitures/206-plus-955725
Voiture a vendre,23500 DT,Chevrolet,Aveo,370,01.2010,Essence,Manuelle,5,,,,Occasion,,Manouba,gris,,,,,1.2,<div>Chevrolet aveo en bonne etat</div><div><br></div>,2025-08-03,https://www.cava.tn/voitures/voiture-a-vendre-955707
Toyota yaris 2005,15000 DT,Toyota,Yaris,217000,01.2005,Essence,Manuelle,4,,,,Occasion,,Sousse,gris,,,,,1.1,<div>12345678910</div>,2025-08-03,https://www.cava.tn/voitures/toyota-yaris-2005-955704
2008 turbo,36 DT,Peugeot,2008,232000,01.2018,Essence,Automatique,6,,,,Occasion,,Manouba,blanc,,,,,1.2,<div>2008&nbsp;</div>,2025-08-03,https://www.cava.tn/voitures/2008-turbo-955674
Audi a4,0 DT,Audi,Audi S4,268000,01.2014,Essence,Automatique,7,,,,Occasion,,Manouba,blanc,,,,,1.8,<p>Avendre&nbsp;audi&nbsp;a4&nbsp;1.8t&nbsp;</p><p>Boite&nbsp;auto&nbsp;</p><p>Moteur&nbsp;mravzen(révision&nbsp;complète)</p><p>Kit&nbsp;chaine&nbsp;complète&nbsp;avcd&nbsp;facture</p><p>9adet&nbsp;tkharej&nbsp;fi&nbsp;pression&nbsp;d&#39;huile&nbsp;fabile</p><p>Carrosserie&nbsp;kolha&nbsp;ala&nbsp;d&#39;origine&nbsp;</p><p>Intérieur&nbsp;ndhif</p><p>Tele:26.352.348</p>,2025-08-03,https://www.cava.tn/voitures/audi-a4-955659
Kia Rio 1.2,45800 DT,Kia,Rio,141375,01.2017,Essence,Manuelle,5,,,,Occasion,,Monastir,gris,,,,,1.2,"<p>&nbsp;<span style=""color: rgb(8, 8, 9);"">Bonjour&nbsp;</span></p><p>&nbsp;<span style=""color: rgb(8, 8, 9);"">Je&nbsp;mets&nbsp;en&nbsp;vente&nbsp;ma&nbsp;voiture&nbsp;kia&nbsp;Rio&nbsp;&nbsp;</span></p><p><span style=""color: rgb(8, 8, 9);"">2&nbsp;ème&nbsp;main&nbsp;</span></p><p><span style=""color: rgb(8, 8, 9);"">Kia&nbsp;RIO&nbsp;1.2&nbsp;&nbsp;85&nbsp;CH&nbsp;&nbsp;STYLE&nbsp;5</span></p><p><span style=""color: rgb(8, 8, 9);"">&nbsp;•&nbsp;2017&nbsp;•&nbsp;141375&nbsp;km&nbsp;•&nbsp;Essence&nbsp;</span></p><p><span style=""color: rgb(8, 8, 9);"">Critères</span></p><p><span style=""color: rgb(8, 8, 9);"">Marque</span></p><p><span style=""color: rgb(8, 8, 9);"">KIA</span></p><p><span style=""color: rgb(8, 8, 9);"">Modèle</span></p><p><span style=""color: rgb(8, 8, 9);"">Rio</span></p><p><span style=""color: rgb(8, 8, 9);"">Année&nbsp;modèle</span></p><p><span style=""color: rgb(8, 8, 9);"">2017</span></p><p><span style=""color: rgb(8, 8, 9);"">Kilométrage</span></p><p><span style=""color: rgb(8, 8, 9);"">141375&nbsp;km</span></p><p><span style=""color: rgb(8, 8, 9);"">Énergie</span></p><p><span style=""color: rgb(8, 8, 9);"">Essence</span></p><p><span style=""color: rgb(8, 8, 9);"">Boîte&nbsp;de&nbsp;vitesse</span></p><p><span style=""color: rgb(8, 8, 9);"">Manuelle</span></p><p><span style=""color: rgb(8, 8, 9);"">Nombre&nbsp;de&nbsp;portes</span></p><p><span style=""color: rgb(8, 8, 9);"">5</span></p><p><span style=""color: rgb(8, 8, 9);"">Nombre&nbsp;de&nbsp;place(s)</span></p><p><span style=""color: rgb(8, 8, 9);"">5</span></p><p><span style=""color: rgb(8, 8, 9);"">Version&nbsp;Constructeur</span></p><p><span style=""color: rgb(8, 8, 9);"">Rio&nbsp;1.2&nbsp;85ch&nbsp;Style&nbsp;5p</span></p><p><span style=""color: rgb(8, 8, 9);"">Date&nbsp;de&nbsp;première&nbsp;mise&nbsp;en&nbsp;circulation</span></p><p><span style=""color: rgb(8, 8, 9);"">09/2017</span></p><p><span style=""color: rgb(8, 8, 9);"">Type&nbsp;de&nbsp;véhicule</span></p><p><span style=""color: rgb(8, 8, 9);"">Berline</span></p><p><span style=""color: rgb(8, 8, 9);"">Couleur</span></p><p><span style=""color: rgb(8, 8, 9);"">Grise&nbsp;</span></p><p><span style=""color: rgb(8, 8, 9);"">Puissance&nbsp;fiscale</span></p><p><span style=""color: rgb(8, 8, 9);"">5&nbsp;Cv</span></p><p><span style=""color: rgb(8, 8, 9);"">Puissance&nbsp;DIN</span></p><p><span style=""color: rgb(8, 8, 9);"">85&nbsp;Ch</span></p><p><span style=""color: rgb(8, 8, 9);"">Description</span></p><p><span style=""color: rgb(8, 8, 9);"">Kia&nbsp;RIO&nbsp;1.2&nbsp;85CH&nbsp;STYLE&nbsp;5P,&nbsp;&nbsp;Gris&nbsp;,&nbsp;5cv,&nbsp;5&nbsp;portes,&nbsp;mise&nbsp;en&nbsp;circulation&nbsp;le&nbsp;04-07-2017.</span></p><p><span style=""color: rgb(8, 8, 9);"">5&nbsp;places,&nbsp;couleur&nbsp;intérieur&nbsp;:&nbsp;NOIR,&nbsp;longueur&nbsp;:&nbsp;4,04&nbsp;mètres,</span></p><p>&nbsp;<span style=""color: rgb(8, 8, 9);"">boîte&nbsp;de&nbsp;vitesse&nbsp;:&nbsp;manuelle</span></p><p><span style=""color: rgb(8, 8, 9);"">OPTIONS&nbsp;ET&nbsp;EQUIPEMENTS&nbsp;:</span></p><p>&nbsp;<span style=""color: rgb(8, 8, 9);"">Audio&nbsp;-&nbsp;Télécommunications</span></p><p>&nbsp;<span style=""color: rgb(8, 8, 9);"">-&nbsp;4&nbsp;Haut&nbsp;parleurs</span></p><p></p>",2025-08-03,https://www.cava.tn/voitures/kia-rio-12-955655
